creative,uid,f_picture,f_dist,o_picture,o_dist
USSEN/WI BALDWIN DISGRACE,5bwR2e7eCZM,0,0.5246786940795528,1,0.4436883213687717
USSEN/WI BALDWIN LABEL ME,IOz20N91ni0,1,0.39854808055883373,0,0.7811728304364797
USSEN/WI BALDWIN NEWSPAPER ENDORSEMENTS,cakPpQu51s0,1,0.48269530715101117,1,0.4120690996446807
USSEN/WI BALDWIN NOT FOR YOU ANYMORE,1XeNgesMpA8,1,0.4101546895261211,1,0.40983833316592255
USSEN/WI BALDWIN NOT FOR YOU ANYMORE 2,7ihWIy1YiSg,1,0.44457601966912036,1,0.42795844485864915
USSEN/WI BALDWIN NOT FOR YOU ANYMORE 3,cTGFrUk1-k4,1,0.40154796561392053,1,0.2858566238957604
USSEN/WI BALDWIN OUTSOURCING,VRABUyZQngI,1,0.4638349142579668,0,0.6216173155056874
USSEN/WI BALDWIN SWEETHEART DEAL,gedxPcBeQr0,1,0.4788514910412031,1,0.4122918088011507
USSEN/WI BALDWIN TOMMY INC,K1OtwbGQR7s,1,0.433562483595816,1,0.3995860033781282
USSEN/WI BALDWIN WHAT'S HAPPENED,xhZyrE3o4Ng,0,0.5443436392786446,1,0.40009292709951294
USSEN/WI BALDWIN&DSCC TAX RETURNS,nvpAsrw0DYs,0,0.5514311100407663,0,0.5207461165386503
USSEN/WV CAPITO BIGGEST FAN,fhMHBVM7g8E,1,0.48885403879748784,0,0.6152402861348099
USSEN/WV CAPITO EVERYDAY,69qm8Op-dIo,1,0.42286797293706635,0,0.6244650322951629
USSEN/WV CAPITO FIGHTING FOR THE HOME TEAM,3EKJCEgs_Ys,1,0.3975693139770889,1,0.3845361906809118
USSEN/WV CAPITO MEDALS,YEV3zyV3ihc,1,0.3716562431283388,0,0.6581850139951432
USSEN/WV CAPITO NEVER EVER,gdhRcZdUVJk,1,0.3661761015350411,1,0.3694670399373216
USSEN/WV CAPITO OBAMACARE,T5mTfw2Gdio,1,0.3347096608048445,1,0.39731611804926986
USSEN/WV CAPITO WELCOME SIGN,B6YJ3cXazGY,1,0.33391772672928177,0,0.6119289527798425
USSEN/WV CAPITO WHAT I HEAR,v12bCMJOu3k,1,0.32071017397106555,0,0.6341653746814168
USSEN/WV MANCHIN CAP AND TRADE BILL,yKYXr1P7h-g,1,0.31319347800034686,0,0.6458004052535912
USSEN/WV MANCHIN COUNTRY BEFORE POLITICS,1fFdgYls31o,1,0.33229794257200734,0,0.6066955347102181
USSEN/WV MANCHIN HAIRCUT,PpTpz-9Ustw,1,0.363692747609257,0,0.6068167593746985
USSEN/WV MANCHIN HONOR AND DIGNITY,v0B2vI_7AeQ,1,0.3468114726194886,0,0.540690330761132
USSEN/WV RAESE CAP AND TRADE BILL,IZiC88UI8lk,1,0.28181957078098674,1,0.3183738690081656
USSEN/WV RAESE GANG OF FOUR,JkE0dEIT8xA,1,0.38350341965858525,1,0.47362077575024475
USSEN/WV RAESE JANE,AUYY_H3NIus,1,0.40750174907865366,0,0.6826222794048736
USSEN/WV RAESE MOST IMPORTANT ELECTION,tieNWv0UaRk,1,0.17897320068444375,0,0.5651827750867999
USSEN/WV TENNANT COURTHOUSE,cNo9rZ8YpA8,1,0.3981937623187244,0,0.6525553437974245
USSEN/WV TENNANT DELANEY'S STORY,k9m2DaUrry4,1,0.30626594667368506,0,0.6344578098645094
USSEN/WV TENNANT MESSAGE,doe_nTBQ4MY,1,0.44172920292480805,0,0.6450162577469059
USSEN/WV TENNANT WALL STREET'S SECRET WEAPON,G02lUlkTVgY,0,0.5237024388346544,1,0.3949032370845974
USSEN/WV TENNANT WHAT DO WE KNOW,BI_YsHRdp0g,0,0.5138985235780096,1,0.39558550740383236
