creative,uid,f_picture,f_dist,o_picture,o_dist
USSEN/WI BALDWIN DISGRACE,5bwR2e7eCZM,0,0.5287149031335908,1,0.441016582527735
USSEN/WI BALDWIN LABEL ME,IOz20N91ni0,1,0.4031941583419217,0,0.7614418239542601
USSEN/WI BALDWIN NEWSPAPER ENDORSEMENTS,cakPpQu51s0,1,0.5037181181720102,1,0.4274264742503755
USSEN/WI BALDWIN NOT FOR YOU ANYMORE,1XeNgesMpA8,1,0.4465793026767409,1,0.41043271761633576
USSEN/WI BALDWIN NOT FOR YOU ANYMORE 2,7ihWIy1YiSg,1,0.48803382830274644,1,0.4097926267874371
USSEN/WI BALDWIN NOT FOR YOU ANYMORE 3,cTGFrUk1-k4,1,0.4418332569665934,1,0.28981814856141697
USSEN/WI BALDWIN OUTSOURCING,VRABUyZQngI,1,0.43158349545404157,0,0.6096764660905357
USSEN/WI BALDWIN SWEETHEART DEAL,gedxPcBeQr0,1,0.46357989096314606,1,0.406558910859086
USSEN/WI BALDWIN TOMMY INC,K1OtwbGQR7s,1,0.44016961914702024,1,0.39595485018054255
USSEN/WI BALDWIN WHAT'S HAPPENED,xhZyrE3o4Ng,0,0.5516800125380366,1,0.39587058404206654
USSEN/WI BALDWIN&DSCC TAX RETURNS,nvpAsrw0DYs,0,0.5512015916967802,1,0.4936886826371635
USSEN/WV CAPITO BIGGEST FAN,fhMHBVM7g8E,1,0.45374855150780574,0,0.6105315159256548
USSEN/WV CAPITO EVERYDAY,69qm8Op-dIo,1,0.4094079010486801,0,0.624148296468954
USSEN/WV CAPITO FIGHTING FOR THE HOME TEAM,3EKJCEgs_Ys,1,0.3972387813060182,1,0.387452313139938
USSEN/WV CAPITO MEDALS,YEV3zyV3ihc,1,0.37388399551777296,0,0.6720119225462021
USSEN/WV CAPITO NEVER EVER,gdhRcZdUVJk,1,0.36879135391405976,1,0.35614805279444495
USSEN/WV CAPITO OBAMACARE,T5mTfw2Gdio,1,0.3499487161065654,1,0.3957022278460621
USSEN/WV CAPITO WELCOME SIGN,B6YJ3cXazGY,1,0.42162706736183037,0,0.6154462542103668
USSEN/WV CAPITO WHAT I HEAR,v12bCMJOu3k,1,0.33344619046483215,0,0.6355416477802525
USSEN/WV MANCHIN CAP AND TRADE BILL,yKYXr1P7h-g,1,0.2725755367281892,0,0.5818584278481714
USSEN/WV MANCHIN COUNTRY BEFORE POLITICS,1fFdgYls31o,1,0.33250170525161094,0,0.6568929565329366
USSEN/WV MANCHIN HAIRCUT,PpTpz-9Ustw,1,0.33752066575611656,0,0.6399422145299175
USSEN/WV MANCHIN HONOR AND DIGNITY,v0B2vI_7AeQ,1,0.2666798359197797,0,0.520348107166743
USSEN/WV RAESE CAP AND TRADE BILL,IZiC88UI8lk,1,0.30970862404931737,1,0.3206405618525123
USSEN/WV RAESE GANG OF FOUR,JkE0dEIT8xA,1,0.41269590550066027,1,0.4669966959973261
USSEN/WV RAESE JANE,AUYY_H3NIus,1,0.4536219761461865,0,0.6868748006099316
USSEN/WV RAESE MOST IMPORTANT ELECTION,tieNWv0UaRk,1,0.18709753296825285,0,0.5893608591147891
USSEN/WV TENNANT COURTHOUSE,cNo9rZ8YpA8,1,0.39271192677864386,0,0.6588626779043665
USSEN/WV TENNANT DELANEY'S STORY,k9m2DaUrry4,1,0.3150052263782016,0,0.6526152679696373
USSEN/WV TENNANT MESSAGE,doe_nTBQ4MY,1,0.43635662286956245,0,0.6352870458156887
USSEN/WV TENNANT WALL STREET'S SECRET WEAPON,G02lUlkTVgY,0,0.5229967098295604,1,0.42255343245543103
USSEN/WV TENNANT WHAT DO WE KNOW,BI_YsHRdp0g,1,0.5081880305332406,1,0.4053116327909674
